0.181721573586E+00 0.558090986743E-01
0.197904234826E+00 0.568487572233E-01
0.214904042583E+00 0.577287007942E-01
0.232713336489E+00 0.584393307418E-01
0.251317726667E+00 0.589720926089E-01
0.270695659840E+00 0.593197673098E-01
0.290818091056E+00 0.594767411496E-01
0.311648281637E+00 0.594392418779E-01
0.333141741977E+00 0.592055283437E-01
0.355246334463E+00 0.587760230352E-01
0.377902547440E+00 0.581533794141E-01
0.401043945728E+00 0.573424786172E-01
0.424597796752E+00 0.563503553003E-01
0.448485864672E+00 0.551860552076E-01
0.472625357617E+00 0.538604324761E-01
0.496930006451E+00 0.523858970089E-01
0.521311247131E+00 0.507761257333E-01
0.545679473653E+00 0.490457525064E-01
0.569945324873E+00 0.472100516522E-01
0.594020966554E+00 0.452846293313E-01
0.617821330032E+00 0.432851346103E-01
0.641265270856E+00 0.412269994323E-01
0.664276614586E+00 0.391252137357E-01
0.686785062362E+00 0.369941386743E-01
0.708726935426E+00 0.348473582294E-01
0.730045745132E+00 0.326975674206E-01
0.750692582520E+00 0.305564935238E-01
0.770626328828E+00 0.284348461375E-01
0.789813694935E+00 0.263422914064E-01
0.808229103338E+00 0.242874461157E-01
0.825854430630E+00 0.222778876707E-01
0.842678631499E+00 0.203201767908E-01
0.858697266945E+00 0.184198902444E-01
0.873911959897E+00 0.165816616434E-01
0.888329800779E+00 0.148092287315E-01
0.901962724098E+00 0.131054859135E-01
0.914826874979E+00 0.114725409903E-01
0.926941982039E+00 0.991177514878E-02
0.938330750206E+00 0.842390528437E-02
0.949018284280E+00 0.700904773581E-02
0.959031551324E+00 0.566678250857E-02
0.968398887493E+00 0.439621707718E-02
0.977149552643E+00 0.319604888793E-02
0.985313334204E+00 0.206462576172E-02
0.992920200193E+00 0.100000348535E-02
0.100000000000E+01 -.200877296256E-13
0.100707979981E+01 0.296506348204E-10
0.101601697933E+01 0.670931395295E-10
0.102729882060E+01 0.114339042176E-09
0.104154044372E+01 0.173948615619E-09
0.105951834505E+01 0.249146909226E-09
0.108221273412E+01 0.343994051785E-09
0.111086097765E+01 0.463597799407E-09
0.114702506450E+01 0.614377966794E-09
0.119267677003E+01 0.804394051518E-09
0.125030516326E+01 0.104374896176E-08
0.132305231843E+01 0.134508296784E-08
0.141488463041E+01 0.172417223302E-08
0.153080907451E+01 0.220064451666E-08
0.167714620195E+01 0.279881913668E-08
0.186187475537E+01 0.354866609921E-08
0.209506669406E+01 0.448685559587E-08
0.238943634761E+01 0.565782586548E-08
0.276103363961E+01 0.711472171938E-08
0.323011917798E+01 0.891992675703E-08
0.382226892462E+01 0.111446953830E-07
0.456976867417E+01 0.138670312964E-07
0.551337437314E+01 0.171663689522E-07
0.670453425736E+01 0.211126520807E-07
0.820819396537E+01 0.257458420054E-07
0.101063375710E+02 0.310393654577E-07
0.125024576028E+02 0.368369468923E-07
0.155271977701E+02 0.427457373459E-07
0.193454760524E+02 0.479581710528E-07
0.241654765269E+02 0.509581907328E-07
0.302500001932E+02 0.510839743734E-07
0.302500001932E+02 -.249719298161E-01
0.241654729649E+02 -.213299186007E-01
0.193454719614E+02 -.176879102595E-01
0.155271938089E+02 -.133381506924E-01
0.125024546799E+02 -.955879889565E-02
0.101063356788E+02 -.670768162159E-02
0.820819281196E+01 -.471331035960E-02
0.670453356591E+01 -.337781420250E-02
0.551337395335E+01 -.250674807932E-02
0.456976841104E+01 -.194782924871E-02
0.382226875262E+01 -.159295734456E-02
0.323011906056E+01 -.136923480288E-02
0.276103355630E+01 -.122891746752E-02
0.238943628671E+01 -.114127543697E-02
0.209506664857E+01 -.108674146842E-02
0.186187472094E+01 -.105294148615E-02
0.167714617572E+01 -.103208618397E-02
0.153080905450E+01 -.101928845652E-02
0.141488461519E+01 -.101149009975E-02
0.132305230694E+01 -.100678188906E-02
0.125030515469E+01 -.100397476181E-02
0.119267676376E+01 -.100233016649E-02
0.114702506005E+01 -.100139085694E-02
0.111086097464E+01 -.100087489179E-02
0.108221273224E+01 -.100060932707E-02
0.105951834403E+01 -.100048880025E-02
0.104154044328E+01 -.100044266289E-02
0.102729882049E+01 -.100043163237E-02
0.101601699297E+01 -.100043153726E-02
0.100707979936E+01 -.100153464903E-02
0.100007065456E+01 -.100040229150E-02
0.993059627478E+00 -.199182927566E-02
0.985451287637E+00 -.305545773478E-02
0.977286160856E+00 -.418706820271E-02
0.968534058744E+00 -.538743386149E-02
0.959165211723E+00 -.665820489734E-02
0.949150359427E+00 -.800068330787E-02
0.938461165522E+00 -.941576127478E-02
0.927070662979E+00 -.109038584008E-01
0.914953747186E+00 -.124648579192E-01
0.902087713432E+00 -.140980424857E-01
0.888452833205E+00 -.158020304623E-01
0.874032961186E+00 -.175747136167E-01
0.858816162156E+00 -.194131971549E-01
0.842795344199E+00 -.213137430116E-01
0.825968881838E+00 -.232717173430E-01
0.808341210156E+00 -.252815432601E-01
0.789923368877E+00 -.273366600492E-01
0.770733473840E+00 -.294294904448E-01
0.750797092728E+00 -.315514179337E-01
0.730147502369E+00 -.336927767589E-01
0.708825806596E+00 -.358428577946E-01
0.686880896745E+00 -.379899342737E-01
0.664369241174E+00 -.401213116535E-01
0.641354495855E+00 -.422234063097E-01
0.617906934642E+00 -.442818572202E-01
0.594102705142E+00 -.462816742307E-01
0.570022923659E+00 -.482074246997E-01
0.545752629982E+00 -.500434582385E-01
0.521379629385E+00 -.517741665987E-01
0.496993254624E+00 -.533842724683E-01
0.472683084525E+00 -.548591379813E-01
0.448537657726E+00 -.561850810812E-01
0.424643220199E+00 -.573496855435E-01
0.401082543204E+00 -.583420896719E-01
0.377933844674E+00 -.591532389096E-01
0.355269841925E+00 -.597760885420E-01
0.333156957286E+00 -.602057461500E-01
0.311654691511E+00 -.604395457909E-01
0.290815172606E+00 -.604770513103E-01
0.270682881030E+00 -.603199889911E-01
0.251294545772E+00 -.599721149433E-01
0.232679200395E+00 -.594390253077E-01
0.214858383792E+00 -.587279199599E-01
0.197846467043E+00 -.578473321232E-01
0.181651085747E+00 -.568068366585E-01
0.166273656289E+00 -.556167493204E-01
0.151709954636E+00 -.542878280019E-01
0.137950737368E+00 -.528309851540E-01
0.124982386388E+00 -.512570184378E-01
0.112787561280E+00 -.495763639588E-01
0.101345846593E+00 -.477988733563E-01
0.906343831189E-01 -.459336168143E-01
0.806284786343E-01 -.439887052192E-01
0.713021933417E-01 -.419711324454E-01
0.626289046014E-01 -.398866250547E-01
0.545818556372E-01 -.377394970589E-01
0.471347026070E-01 -.355324969662E-01
0.402620827884E-01 -.332666361532E-01
0.339402380536E-01 -.309409893888E-01
0.281477472045E-01 -.285524603846E-01
0.228664507827E-01 -.260955169363E-01
0.180826946876E-01 -.235619370384E-01
0.137890759040E-01 -.209406995273E-01
0.998691894679E-02 -.182183802338E-01
0.668960817755E-02 -.153809383568E-01
0.392617626458E-02 -.124187763571E-01
0.174205333059E-02 -.933799117057E-02
0.188735218390E-03 -.617857150678E-02
-.706960939642E-03 -.302829167172E-02
-.984238378793E-03 0.114772788037E-10
-.706960873219E-03 0.302829164247E-02
0.188735214137E-03 0.617857149645E-02
0.174205332807E-02 0.933799116543E-02
0.392617620123E-02 0.124187763291E-01
0.668960817964E-02 0.153809383587E-01
0.998691894887E-02 0.182183802358E-01
0.137890759232E-01 0.209406995106E-01
0.180826946242E-01 0.235619370791E-01
0.228664507879E-01 0.260955169388E-01
0.281477472045E-01 0.285524603847E-01
0.339402380536E-01 0.309409893888E-01
0.402620827889E-01 0.332666361533E-01
0.471347026108E-01 0.355324969605E-01
0.545818556368E-01 0.377394970588E-01
0.626289046014E-01 0.398866250547E-01
0.713021933416E-01 0.419711324454E-01
0.806284786334E-01 0.439887052210E-01
0.906343831190E-01 0.459336168143E-01
0.101345846593E+00 0.477988733563E-01
0.112787561280E+00 0.495763639588E-01
0.124982386388E+00 0.512570184384E-01
0.137950737368E+00 0.528309851540E-01
0.151709954636E+00 0.542878280019E-01
0.166273656289E+00 0.556167493204E-01
0.181651085747E+00 0.568068366584E-01
0.197846467042E+00 0.578473321232E-01
0.214858383792E+00 0.587279199599E-01
0.232679200395E+00 0.594390253077E-01
0.251294545772E+00 0.599721149433E-01
0.270682881030E+00 0.603199889911E-01
0.290815172606E+00 0.604770513103E-01
0.311654691511E+00 0.604395457909E-01
0.333156957286E+00 0.602057461500E-01
0.355269841925E+00 0.597760885420E-01
0.377933844673E+00 0.591532389096E-01
0.401082543204E+00 0.583420896719E-01
0.424643220199E+00 0.573496855435E-01
0.448537657726E+00 0.561850810812E-01
0.472683084525E+00 0.548591379813E-01
0.496993254624E+00 0.533842724683E-01
0.521379629385E+00 0.517741665987E-01
0.545752629982E+00 0.500434582385E-01
0.570022923659E+00 0.482074246997E-01
0.594102705142E+00 0.462816742307E-01
0.617906934642E+00 0.442818572202E-01
0.641354495855E+00 0.422234063097E-01
0.664369241174E+00 0.401213116535E-01
0.686880896745E+00 0.379899342737E-01
0.708825806596E+00 0.358428577946E-01
0.730147502369E+00 0.336927767589E-01
0.750797092728E+00 0.315514179337E-01
0.770733473839E+00 0.294294904448E-01
0.789923368877E+00 0.273366600492E-01
0.808341210156E+00 0.252815432601E-01
0.825968881838E+00 0.232717173430E-01
0.842795344199E+00 0.213137430116E-01
0.858816162155E+00 0.194131971549E-01
0.874032961186E+00 0.175747136167E-01
0.888452833205E+00 0.158020304623E-01
0.902087713432E+00 0.140980424857E-01
0.914953747186E+00 0.124648579192E-01
0.927070662979E+00 0.109038584008E-01
0.938461165522E+00 0.941576127478E-02
0.949150359427E+00 0.800068330787E-02
0.959165211723E+00 0.665820489734E-02
0.968534058744E+00 0.538743386149E-02
0.977286160856E+00 0.418706820271E-02
0.985451287637E+00 0.305545773478E-02
0.993059627478E+00 0.199182927572E-02
0.100007065455E+01 0.100040229191E-02
0.100707979935E+01 0.100153470840E-02
0.101601699297E+01 0.100043167145E-02
0.102729882048E+01 0.100043186105E-02
0.104154044327E+01 0.100044301079E-02
0.105951834402E+01 0.100048929854E-02
0.108221273223E+01 0.100061001506E-02
0.111086097463E+01 0.100087581899E-02
0.114702506004E+01 0.100139208570E-02
0.119267676376E+01 0.100233177527E-02
0.125030515468E+01 0.100397684931E-02
0.132305230693E+01 0.100678457923E-02
0.141488461518E+01 0.101149354810E-02
0.153080905450E+01 0.101929285781E-02
0.167714617571E+01 0.103209178161E-02
0.186187472094E+01 0.105294858348E-02
0.209506664856E+01 0.108675044213E-02
0.238943628670E+01 0.114128675262E-02
0.276103355629E+01 0.122893169696E-02
0.323011906055E+01 0.136925264273E-02
0.382226875261E+01 0.159297963395E-02
0.456976841103E+01 0.194785698277E-02
0.551337395333E+01 0.250678241205E-02
0.670453356589E+01 0.337785642780E-02
0.820819281194E+01 0.471336185127E-02
0.101063356788E+02 0.670774370030E-02
0.125024546799E+02 0.955887256952E-02
0.155271938088E+02 0.133382361839E-01
0.193454719614E+02 0.176880061758E-01
0.241654729649E+02 0.213300205170E-01
0.302500001932E+02 0.249720319840E-01
0.302500001932E+02 -.533002981564E-01
0.241654814162E+02 -.456153625132E-01
0.193454362406E+02 -.379304297441E-01
0.155271590891E+02 -.287298017091E-01
0.125024286516E+02 -.207001769284E-01
0.101063184527E+02 -.146104132952E-01
0.820818202926E+01 -.103265570921E-01
0.670452690615E+01 -.744201202830E-02
0.551336977996E+01 -.555087801784E-02
0.456976571148E+01 -.433193754778E-02
0.382226693623E+01 -.355513307371E-02
0.323011778979E+01 -.306407445435E-02
0.276103263733E+01 -.275559859286E-02
0.238943560549E+01 -.256290314946E-02
0.209506613550E+01 -.244325248980E-02
0.186187433167E+01 -.236953792805E-02
0.167714588094E+01 -.232467460837E-02
0.153080883454E+01 -.229795740337E-02
0.141488445724E+01 -.228272290260E-02
0.132305220386E+01 -.227486369019E-02
0.125030510492E+01 -.227189132329E-02
0.119267677233E+01 -.227234970469E-02
0.114702514080E+01 -.227545136185E-02
0.111086115437E+01 -.228085561716E-02
0.108221305774E+01 -.228853768383E-02
0.105951889339E+01 -.229871707482E-02
0.104154134585E+01 -.231181009940E-02
0.102730028757E+01 -.232847158530E-02
0.101601977524E+01 -.234951218834E-02
0.100708337966E+01 -.238385392579E-02
0.100017055628E+01 -.240418212011E-02
0.993251547544E+00 -.337139776621E-02
0.985639338140E+00 -.441860052347E-02
0.977471896093E+00 -.554178838605E-02
0.968716902617E+00 -.673451524630E-02
0.959345159475E+00 -.799835602635E-02
0.949327393024E+00 -.933452526501E-02
0.938635263888E+00 -.107438656351E-01
0.927241800453E+00 -.122267514199E-01
0.915121893862E+00 -.137830244783E-01
0.902252835356E+00 -.154119296432E-01
0.888614892404E+00 -.171120507421E-01
0.874191915473E+00 -.188812480622E-01
0.858971964657E+00 -.207165981765E-01
0.842947942555E+00 -.226143370510E-01
0.826118217039E+00 -.245698073734E-01
0.808487214993E+00 -.265774111365E-01
0.790065965985E+00 -.286305687220E-01
0.770872573351E+00 -.307216860402E-01
0.750932589570E+00 -.328421317042E-01
0.730279273262E+00 -.349822269006E-01
0.708953706835E+00 -.371312511246E-01
0.687004756882E+00 -.392774677562E-01
0.664488863734E+00 -.414081737619E-01
0.641469652218E+00 -.435097782117E-01
0.618017362260E+00 -.455679137700E-01
0.594208105229E+00 -.475675847578E-01
0.570122959483E+00 -.494933535873E-01
0.545846925863E+00 -.513295652899E-01
0.521467770472E+00 -.530606071988E-01
0.497074787447E+00 -.546711975551E-01
0.472757518309E+00 -.561466938527E-01
0.448604466369E+00 -.574734090690E-01
0.424701844768E+00 -.586389215927E-01
0.401132394773E+00 -.596323638674E-01
0.377974307274E+00 -.604446749888E-01
0.355300275353E+00 -.610688034272E-01
0.333176699505E+00 -.614998495224E-01
0.311663060379E+00 -.617351397128E-01
0.290811466650E+00 -.617742298794E-01
0.270666379029E+00 -.616188379856E-01
0.251264504888E+00 -.612727113912E-01
0.232634852652E+00 -.607414368749E-01
0.214798930663E+00 -.600322040206E-01
0.197771071943E+00 -.591535343286E-01
0.181558864199E+00 -.581149887714E-01
0.166163663483E+00 -.569268660146E-01
0.151581170054E+00 -.555999022391E-01
0.137802046047E+00 -.541449816338E-01
0.124812556256E+00 -.525728644442E-01
0.112595215753E+00 -.508939366874E-01
0.101129431503E+00 -.491179824673E-01
0.903921265111E-01 -.472539804236E-01
0.803583416942E-01 -.453099168039E-01
0.710018100140E-01 -.432926149677E-01
0.622955067075E-01 -.412075668740E-01
0.542121796744E-01 -.390587615378E-01
0.467248729881E-01 -.368484933711E-01
0.398074658060E-01 -.345771329101E-01
0.334352611447E-01 -.322428403259E-01
0.275856810877E-01 -.298411983414E-01
0.222391630889E-01 -.273647451983E-01
0.173804140831E-01 -.248024183322E-01
0.130002792082E-01 -.221390191176E-01
0.909861338335E-02 -.193551024094E-01
0.568856658786E-02 -.164284465398E-01
0.280198652526E-02 -.133397786173E-01
0.492567965133E-03 -.100870488528E-01
-.117361285100E-02 -.670940630060E-02
-.215173120272E-02 -.330511791293E-02
-.246089044239E-02 0.248685716954E-10
-.215173114448E-02 0.330511788595E-02
-.117361286134E-02 0.670940627820E-02
0.492567959322E-03 0.100870488405E-01
0.280198646323E-02 0.133397785882E-01
0.568856659392E-02 0.164284465427E-01
0.909861338720E-02 0.193551024148E-01
0.130002792187E-01 0.221390190968E-01
0.173804140180E-01 0.248024183699E-01
0.222391631014E-01 0.273647452035E-01
0.275856810874E-01 0.298411983422E-01
0.334352611448E-01 0.322428403258E-01
0.398074658071E-01 0.345771329105E-01
0.467248729918E-01 0.368484933655E-01
0.542121796734E-01 0.390587615376E-01
0.622955067075E-01 0.412075668740E-01
0.710018100137E-01 0.432926149677E-01
0.803583416934E-01 0.453099168057E-01
0.903921265113E-01 0.472539804236E-01
0.101129431503E+00 0.491179824673E-01
0.112595215753E+00 0.508939366874E-01
0.124812556255E+00 0.525728644448E-01
0.137802046047E+00 0.541449816338E-01
0.151581170054E+00 0.555999022391E-01
0.166163663483E+00 0.569268660146E-01
0.181558864199E+00 0.581149887714E-01
0.197771071943E+00 0.591535343286E-01
0.214798930663E+00 0.600322040206E-01
0.232634852652E+00 0.607414368749E-01
0.251264504888E+00 0.612727113912E-01
0.270666379029E+00 0.616188379856E-01
0.290811466650E+00 0.617742298794E-01
0.311663060379E+00 0.617351397128E-01
0.333176699505E+00 0.614998495224E-01
0.355300275353E+00 0.610688034272E-01
0.377974307274E+00 0.604446749888E-01
0.401132394773E+00 0.596323638674E-01
0.424701844768E+00 0.586389215927E-01
0.448604466369E+00 0.574734090690E-01
0.472757518309E+00 0.561466938527E-01
0.497074787447E+00 0.546711975551E-01
0.521467770472E+00 0.530606071988E-01
0.545846925863E+00 0.513295652899E-01
0.570122959483E+00 0.494933535873E-01
0.594208105229E+00 0.475675847578E-01
0.618017362260E+00 0.455679137700E-01
0.641469652218E+00 0.435097782117E-01
0.664488863734E+00 0.414081737619E-01
0.687004756882E+00 0.392774677562E-01
0.708953706835E+00 0.371312511246E-01
0.730279273262E+00 0.349822269006E-01
0.750932589570E+00 0.328421317042E-01
0.770872573351E+00 0.307216860402E-01
0.790065965985E+00 0.286305687221E-01
0.808487214993E+00 0.265774111365E-01
0.826118217039E+00 0.245698073734E-01
0.842947942555E+00 0.226143370510E-01
0.858971964657E+00 0.207165981765E-01
0.874191915473E+00 0.188812480622E-01
0.888614892404E+00 0.171120507421E-01
0.902252835355E+00 0.154119296432E-01
0.915121893862E+00 0.137830244783E-01
0.927241800453E+00 0.122267514199E-01
0.938635263888E+00 0.107438656351E-01
0.949327393024E+00 0.933452526501E-02
0.959345159475E+00 0.799835602636E-02
0.968716902617E+00 0.673451524630E-02
0.977471896093E+00 0.554178838605E-02
0.985639338140E+00 0.441860052347E-02
0.993251547544E+00 0.337139776674E-02
0.100017055627E+01 0.240418212193E-02
0.100708337964E+01 0.238385398561E-02
0.101601977522E+01 0.234951232255E-02
0.102730028755E+01 0.232847181400E-02
0.104154134583E+01 0.231181044730E-02
0.105951889337E+01 0.229871757312E-02
0.108221305773E+01 0.228853837182E-02
0.111086115435E+01 0.228085654436E-02
0.114702514078E+01 0.227545259060E-02
0.119267677231E+01 0.227235131348E-02
0.125030510490E+01 0.227189341079E-02
0.132305220384E+01 0.227486638035E-02
0.141488445722E+01 0.228272635095E-02
0.153080883452E+01 0.229796180466E-02
0.167714588092E+01 0.232468020600E-02
0.186187433165E+01 0.236954502538E-02
0.209506613548E+01 0.244326146351E-02
0.238943560547E+01 0.256291446511E-02
0.276103263731E+01 0.275561282230E-02
0.323011778977E+01 0.306409229419E-02
0.382226693620E+01 0.355515536308E-02
0.456976571145E+01 0.433196528183E-02
0.551336977992E+01 0.555091235054E-02
0.670452690610E+01 0.744205425356E-02
0.820818202920E+01 0.103266085837E-01
0.101063184526E+02 0.146104753738E-01
0.125024286515E+02 0.207002506022E-01
0.155271590890E+02 0.287298872004E-01
0.193454362406E+02 0.379305256603E-01
0.241654814162E+02 0.456154644292E-01
0.302500001932E+02 0.533004003240E-01
0.302500001932E+02 -.854350772733E-01
0.241654917844E+02 -.732664130223E-01
0.193453567510E+02 -.610977516456E-01
0.155270808163E+02 -.464926667345E-01
0.125023690658E+02 -.336874249713E-01
0.101062783741E+02 -.239220056258E-01
0.820815654724E+01 -.170121454130E-01
0.670451094687E+01 -.123324096566E-01
0.551335966341E+01 -.924777645911E-02
0.456975911027E+01 -.725013608339E-02
0.382226246771E+01 -.597214611842E-02
0.323011465208E+01 -.516196296327E-02
0.276103036476E+01 -.465219384986E-02
0.238943392230E+01 -.433374871316E-02
0.209506487326E+01 -.413649363241E-02
0.186187338434E+01 -.401579685006E-02
0.167714518100E+01 -.394349680717E-02
0.153080834100E+01 -.390197587731E-02
0.141488415070E+01 -.388033463119E-02
0.132305208646E+01 -.387195283669E-02
0.125030520487E+01 -.387295159566E-02
0.119267715395E+01 -.388123569556E-02
0.114702592281E+01 -.389590853715E-02
0.111086254108E+01 -.391692771123E-02
0.108221539198E+01 -.394491922899E-02
0.105952274500E+01 -.398110273403E-02
0.104154768009E+01 -.402727102244E-02
0.102731067253E+01 -.408615771699E-02
0.101603941767E+01 -.416033368933E-02
0.100711056377E+01 -.427985341539E-02
0.100031441088E+01 -.436054551252E-02
0.993503243704E+00 -.527715744064E-02
0.985885959255E+00 -.627998662694E-02
0.977718089297E+00 -.738102694472E-02
0.968958822587E+00 -.855379682209E-02
0.959582858400E+00 -.979987211406E-02
0.949560787744E+00 -.111198467093E-01
0.938864337806E+00 -.125144344596E-01
0.927466537833E+00 -.139838867545E-01
0.915342280134E+00 -.155279396012E-01
0.902468854861E+00 -.171457415251E-01
0.888826527026E+00 -.188357888377E-01
0.874399143267E+00 -.205958623069E-01
0.859174758385E+00 -.224229663432E-01
0.843146268004E+00 -.243132715425E-01
0.826312031037E+00 -.262620615165E-01
0.808676463050E+00 -.282636850314E-01
0.790250579527E+00 -.303115146902E-01
0.771052466531E+00 -.323979137065E-01
0.751107655689E+00 -.345142127374E-01
0.730449380847E+00 -.366506994307E-01
0.709118695488E+00 -.387966238456E-01
0.687164433011E+00 -.409402237201E-01
0.664642996335E+00 -.430687738611E-01
0.641617968878E+00 -.451686643465E-01
0.618159545565E+00 -.472255116977E-01
0.594343789757E+00 -.492243066184E-01
0.570251729538E+00 -.511496001101E-01
0.545968314071E+00 -.529857276874E-01
0.521581257315E+00 -.547170687661E-01
0.497179801755E+00 -.563283350034E-01
0.472853438653E+00 -.578048784143E-01
0.448690623243E+00 -.591330074216E-01
0.424777523372E+00 -.603002966585E-01
0.401196838164E+00 -.612958755426E-01
0.378026719577E+00 -.621106808592E-01
0.355339824729E+00 -.627376595155E-01
0.333202520508E+00 -.631719110967E-01
0.311674255351E+00 -.634107621639E-01
0.290807105809E+00 -.634537696458E-01
0.270645498885E+00 -.633026534699E-01
0.251226104690E+00 -.629611637698E-01
0.232577888513E+00 -.624348906548E-01
0.214722307073E+00 -.617310271418E-01
0.197673630332E+00 -.608580975434E-01
0.181439368199E+00 -.598256639450E-01
0.166020780451E+00 -.586440228848E-01
0.151413448353E+00 -.573239030230E-01
0.137607887393E+00 -.558761726661E-01
0.124590182270E+00 -.543115637312E-01
0.112342627483E+00 -.526404158475E-01
0.100844360472E+00 -.508724409124E-01
0.900719751169E-01 -.490165086948E-01
0.800001103402E-01 -.470804446257E-01
0.706020073614E-01 -.450708374361E-01
0.618500383987E-01 -.429928389914E-01
0.537162100399E-01 -.408499462291E-01
0.461726526054E-01 -.386437400168E-01
0.391921178900E-01 -.363735510672E-01
0.327485223758E-01 -.340360141015E-01
0.268176024295E-01 -.316244596767E-01
0.213778051186E-01 -.291280933204E-01
0.164116413932E-01 -.265309598509E-01
0.119079014910E-01 -.238108734953E-01
0.786535159478E-02 -.209390009456E-01
0.429854122910E-02 -.178818916374E-01
0.124526773042E-02 -.146095006881E-01
